station_id;hardware;board_id
0000E85C;TAPMV4.0;77SL4900386
0000E8D4;TAPMV4.0;77SL4900457
0000E7C0;TAPMV4.0;77SL4900785
0000E7C1;TAPMV4.0;77SL4900784
0000E922;TAPMV4.0;77SL4901184
0000E53C;TAPMV4.0;77SL4800742
0000E5BE;TAPMV4.0;77SL4800962
0000EA4C;TAPMV4.0;77SL4901382
0000E9EC;TAPMV4.0;77SL4901057
0000E7A9;TAPMV4.0;77SL4900203
0000E7A6;TAPMV4.0;77SL4900205
0000EA46;TAPMV4.0;77SL4901398
0000E821;TAPMV4.0;77SL4900293
0000E871;TAPMV4.0;77SL4900276
0000E82F;TAPMV4.0;77SL4900421
0000E9D1;TAPMV4.0;77SL4901365
0000E7F6;TAPMV4.0;77SL4900688
0000E9D6;TAPMV4.0;77SL4901396
0000EA78;TAPMV4.0;77SL4901333
0000E7AF;TAPMV4.0;77SL4900211
0000E7E8;TAPMV4.0;77SL4900377
0000EA27;TAPMV4.0;77SL4901297
0000E7BE;TAPMV4.0;77SL4900218
0000EA63;TAPMV4.0;77SL4901147
0000E899;TAPMV4.0;77SL4900840
0000E7BD;TAPMV4.0;77SL4900219
0000EB58;TAPMV4.0;77SL4901602
0000EB1E;TAPMV4.0;77SL4901900
0000EB10;TAPMV4.0;77SL4901882
0000EADD;TAPMV4.0;77SL4901916
0000EB85;TAPMV4.0;77SL4901795
0000EBA5;TAPMV4.0;77SL4901825
0000EB73;TAPMV4.0;77SL4901616
0000EB2E;TAPMV4.0;77SL4901567
0000EB33;TAPMV4.0;77SL4901566
0000EB09;TAPMV4.0;77SL4901892
0000EB8F;TAPMV4.0;77SL4901526
0000EADF;TAPMV4.0;77SL4901914
0000EAB8;TAPMV4.0;77SL4901469
0000EB1C;TAPMV4.0;77SL4901894
0000EADB;TAPMV4.0;77SL4901930
0000EAAF;TAPMV4.0;77SL4901510
0000EB34;TAPMV4.0;77SL4901569
0000EB32;TAPMV4.0;77SL4901571
0000EB86;TAPMV4.0;77SL4901793
0000EB8C;TAPMV4.0;77SL4901796
0000EAA1;TAPMV4.0;77SL4901501
0000EBE9;TAPMV4.0;77SL4901806
0000EBB8;TAPMV4.0;77SL4901849
0000EB16;TAPMV4.0;77SL4901873
0000EC8C;TAPMV4.0;77SL4901426
0000E971;TAPMV4.0;77SL4901037
0000EAAD;TAPMV4.0;77SL4901508
0000EB9D;TAPMV4.0;77SL4901593
0000EAE3;TAPMV4.0;77SL4901918
0000EB27;TAPMV4.0;77SL4901557
0000EAEA;TAPMV4.0;77SL4901907
0000EBBB;TAPMV4.0;77SL4901854
0000E7F3;TAPMV4.0;77SL4900693
0000E8A0;TAPMV4.0;77SL4900080
0000E7A7;TAPMV4.0;77SL4900204
0000E7AD;TAPMV4.0;77SL4900217
0000E7E7;TAPMV4.0;77SL4900378
0000E7EE;TAPMV4.0;77SL4900690
0000EB20;TAPMV4.0;77SL4901898
0000EAB2;TAPMV4.0;77SL4901505
0000EB68;TAPMV4.0;77SL4901623
0000EB55;TAPMV4.0;77SL4901605
0000EB99;TAPMV4.0;77SL4901589
0000EB6C;TAPMV4.0;77SL4901628
0000EB59;TAPMV4.0;77SL4901782
0000EB90;TAPMV4.0;77SL4901525
0000E816;TAPMV4.0;77SL4900407
0000EB8B;TAPMV4.0;77SL4901797
0000EBAB;TAPMV4.0;77SL4901827
0000EAE1;TAPMV4.0;77SL4901920
0000EBA7;TAPMV4.0;77SL4901800
0000EBAA;TAPMV4.0;77SL4901829
0000EBA8;TAPMV4.0;77SL4901598
0000EB17;TAPMV4.0;77SL4901874
0000EB8E;TAPMV4.0;77SL4901527
0000EB46;TAPMV4.0;77SL4901979
0000EB89;TAPMV4.0;77SL4901799
0000EB1A;TAPMV4.0;77SL4901896
0000EB56;TAPMV4.0;77SL4901604
0000EC8B;TAPMV4.0;77SL4901083
0000EB3C;TAPMV4.0;77SL4901576
0000EB6D;TAPMV4.0;77SL4901614
0000EB6A;TAPMV4.0;77SL4901627
0000EB0A;TAPMV4.0;77SL4901885
0000E7D1;TAPMV4.0;77SL4900230
0000E88B;TAPMV4.0;77SL4900855
0000E82C;TAPMV4.0;77SL4900416
0000E886;TAPMV4.0;77SL4900852
0000E892;TAPMV4.0;77SL4900830
0000EA38;TAPMV4.0;77SL4901303
0000EA3B;TAPMV4.0;77SL4901459
0000E87B;TAPMV4.0;77SL4900449
0000E99E;TAPMV4.0;77SL4901064
0000E806;TAPMV4.0;77SL4900350
0000E842;TAPMV4.0;77SL4900816
0000E549;TAPMV4.0;77SL4800690
0000E5AD;TAPMV4.0;77SL4800883
0000E808;TAPMV4.0;77SL4900240
0000E7DE;TAPMV4.0;77SL4900321
0000E52D;TAPMV4.0;77SL4800756
0000E590;TAPMV4.0;77SL4800819
0000E857;TAPMV4.0;77SL4900825
0000EABE;TAPMV4.0;77SL4901911
0000EABB;TAPMV4.0;77SL4901482
0000EAEB;TAPMV4.0;77SL4901906
0000EAE8;TAPMV4.0;77SL4901921
0000EBA2;TAPMV4.0;77SL4901596
0000EADA;TAPMV4.0;77SL4901931
0000EB38;TAPMV4.0;77SL4901570
0000EB18;TAPMV4.0;77SL4901876
0000EB4C;TAPMV4.0;77SL4901472
0000EAC7;TAPMV4.0;77SL4901971
0000EABA;TAPMV4.0;77SL4901467
0000EB51;TAPMV4.0;77SL4901601
0000EB44;TAPMV4.0;77SL4901976
0000EB0E;TAPMV4.0;77SL4901880
0000EAE9;TAPMV4.0;77SL4901908
0000EBA9;TAPMV4.0;77SL4901830
0000EA08;TAPMV4.0;77SL4901100
0000EC4D;TAPMV4.0;77SL4901263
0000EBA3;TAPMV4.0;77SL4901595
0000EB97;TAPMV4.0;77SL4901585
0000EB94;TAPMV4.0;77SL4901529
0000EB57;TAPMV4.0;77SL4901603
0000EB3A;TAPMV4.0;77SL4901578
0000EB50;TAPMV4.0;77SL4901475
0000EC70;TAPMV4.0;77SL4901436
0000E5C2;TAPMV4.0;77SL4800577
0000EB93;TAPMV4.0;77SL4901530
0000EAE4;TAPMV4.0;77SL4901917
0000EB66;TAPMV4.0;77SL4901625
0000EAC9;TAPMV4.0;77SL4901956
0000EAFE;TAPMV4.0;77SL4901937
0000EB91;TAPMV4.0;77SL4901532
0000EAA6;TAPMV4.0;77SL4901498
0000EBFC;TAPMV4.0;77SL4901819
0000EAC3;TAPMV4.0;77SL4901966
0000EB6F;TAPMV4.0;77SL4901612
0000EC12;TAPMV4.0;77SL4800889
0000EBEB;TAPMV4.0;77SL4901803
0000EB88;TAPMV4.0;77SL4901791
0000EC15;TAPMV4.0;77SL4800853
0000EA99;TAPMV4.0;77SL4901489
0000EAD8;TAPMV4.0;77SL4901925
0000EBD9;TAPMV4.0;77SL4901770
0000EA8E;TAPMV4.0;77SL4901470
0000EC40;TAPMV4.0;77SL4800652
0000EC1E;TAPMV4.0;77SL4901866
0000EBD6;TAPMV4.0;77SL4901765
0000EC22;TAPMV4.0;77SL4901867
0000EC4B;TAPMV4.0;77SL4901078
0000EACD;TAPMV4.0;77SL4901960
0000EBEC;TAPMV4.0;77SL4901802
0000EC46;TAPMV4.0;77SL4901074
0000EC7B;TAPMV4.0;77SL4901087
0000EBC7;TAPMV4.0;77SL4901536
0000EC48;TAPMV4.0;77SL4901071
0000EAF6;TAPMV4.0;77SL4901949
0000EC45;TAPMV4.0;77SL4901075
0000EBE4;TAPMV4.0;77SL4901775
0000EC02;TAPMV4.0;77SL4901751
0000EC76;TAPMV4.0;77SL4901091
0000EA93;TAPMV4.0;77SL4901519
0000EBE5;TAPMV4.0;77SL4901794
0000EBC6;TAPMV4.0;77SL4901537
0000EC6E;TAPMV4.0;77SL4901434
0000EC06;TAPMV4.0;77SL4800706
0000EA8D;TAPMV4.0;77SL4901522
0000EC25;TAPMV4.0;77SL4901752
0000EAA5;TAPMV4.0;77SL4901497
0000EBC8;TAPMV4.0;77SL4901535
0000EC30;TAPMV4.0;77SL4901757
0000EC7D;TAPMV4.0;77SL4901417
0000EC84;TAPMV4.0;77SL4901416
0000EC21;TAPMV4.0;77SL4901868
0000EC16;TAPMV4.0;77SL4800884
0000EBF0;TAPMV4.0;77SL4901808
0000EBA4;TAPMV4.0;77SL4901594
0000EB82;TAPMV4.0;77SL4901555
0000EAF5;TAPMV4.0;77SL4901950
0000EAB4;TAPMV4.0;77SL4901507
0000EB1F;TAPMV4.0;77SL4901899
0000EB7E;TAPMV4.0;77SL4901840
0000EB14;TAPMV4.0;77SL4901879
0000EC78;TAPMV4.0;77SL4901440
0000EBBC;TAPMV4.0;77SL4901853
0000EBB9;TAPMV4.0;77SL4901856
0000EBFE;TAPMV4.0;77SL4901747
0000EAF3;TAPMV4.0;77SL4901944
0000EAB5;TAPMV4.0;77SL4901465
0000EBD7;TAPMV4.0;77SL4901763
0000EC72;TAPMV4.0;77SL4901441
0000EB2D;TAPMV4.0;77SL4901568
0000EB76;TAPMV4.0;77SL4901553
0000EAF1;TAPMV4.0;77SL4901946
0000EAE2;TAPMV4.0;77SL4901919
0000EAD0;TAPMV4.0;77SL4901957
0000EBD0;TAPMV4.0;77SL4901544
0000EB37;TAPMV4.0;77SL4901573
0000EB36;TAPMV4.0;77SL4901574
0000EB49;TAPMV4.0;77SL4901973
0000EB96;TAPMV4.0;77SL4901584
0000EAB1;TAPMV4.0;77SL4901514
0000EBFF;TAPMV4.0;77SL4901824
0000EAB0;TAPMV4.0;77SL4901511
0000EC09;TAPMV4.0;77SL4800803
0000EC10;TAPMV4.0;77SL4800802
0000EAA4;TAPMV4.0;77SL4901504
0000EA9A;TAPMV4.0;77SL4901490
0000EB02;TAPMV4.0;77SL4901941
0000EAD1;TAPMV4.0;77SL4901924
0000EC1B;TAPMV4.0;77SL4800851
0000EBC2;TAPMV4.0;77SL4901789
0000E95B;TAPMV4.0;77SL4900977
